"metabolites";"genes";"value"
"X1..1.enyl.palmitoyl..2.arachidonoyl.GPE..P.16.0.20.4..";"lppL";0.207659912707089
"X1..1.enyl.palmitoyl..2.oleoyl.GPE..P.16.0.18.1..";"lppL";0.251048619002766
"X1..1.enyl.palmitoyl..2.oleoyl.GPC..P.16.0.18.1..";"lppL";0.200992017364144
"X1..1.enyl.palmitoyl..2.linoleoyl.GPC..P.16.0.18.2..";"lppL";0.337159345126914
"X1..1.enyl.palmitoyl..2.arachidonoyl.GPC..P.16.0.20.4..";"lppL";0.284196662572565
"sphingomyelin..d18.1.21.0..d17.1.22.0..d16.1.23.0..";"lppL";0.268362458509924
"behenoyl.dihydrosphingomyelin..d18.0.22.0..";"lppL";0.123670593799589
"sphingomyelin..d18.0.18.0..d19.0.17.0..";"lppL";0.0361325782418984
"N.palmitoyl.sphinganine..d18.0.16.0.";"lppL";-0.0521436719993851
"lactosyl.N.palmitoyl.sphingosine..d18.1.16.0.";"lppL";0.495501385753319
"myristoyl.dihydrosphingomyelin..d18.0.14.0..";"lppL";0.273212316453877
"PAHSA..16.0.OH.18.0.";"lppL";0.0574185348236543
"X1.palmitoyl.2.oleoyl.GPI..16.0.18.1..";"lppL";0.120528374636958
"X1..1.enyl.palmitoyl..2.linoleoyl.GPE..P.16.0.18.2..";"lppL";0.26184094155035
"X1.oleoyl.2.linoleoyl.GPE..18.1.18.2..";"lppL";0.301122880708491
"X1.oleoyl.2.docosahexaenoyl.GPC..18.1.22.6..";"lppL";0.467928030402859
"X1.palmitoyl.2.gamma.linolenoyl.GPC..16.0.18.3n6..";"lppL";0.245402879395156
"X1..1.enyl.palmitoyl..2.palmitoyl.GPC..P.16.0.16.0..";"lppL";-0.0890059467700833
"X1.2.dipalmitoyl.GPE..16.0.16.0..";"lppL";0.0926189752778643
"X1.linoleoyl.GPG..18.2..";"lppL";-0.0742569569834175
"thioproline";"lppL";0.0991002771506639
"palmitoylcholine";"lppL";-0.0109201407328555
"X2.acetamidobutanoate";"lppL";-0.359137589978621
"X2.methylserine";"lppL";0.0925481927109505
"ursodeoxycholate.sulfate..1.";"lppL";-0.136774762679015
"X.S..3.hydroxybutyrylcarnitine";"lppL";-0.0191102462824972
"glycosyl.N.palmitoyl.sphingosine..d18.1.16.0.";"lppL";-0.0341358725142907
"hexadecadienoate..16.2n6.";"lppL";0.0505187555208719
"palmitoleoylcarnitine..C16.1..";"lppL";0.059787770512384
"X3.methylglutarate.2.methylglutarate";"lppL";0.337417210820538
"X1.linoleoyl.galactosylglycerol..18.2..";"lppL";0.0835063830060463
"X1.palmitoyl.galactosylglycerol..16.0..";"lppL";0.0679778760620256
"X2..O.methylcytidine";"lppL";0.361729661775839
"X2..O.methyluridine";"lppL";0.389849024162942
"gamma.glutamyl.alpha.lysine";"lppL";0.353812559744519
"N.palmitoyl.sphingadienine..d18.2.16.0..";"lppL";0.240243096122821
"N.behenoyl.sphingadienine..d18.2.22.0..";"lppL";0.402134182487405
"X2.hydroxybehenate";"lppL";0.34616846123152
"X2.hydroxynervonate.";"lppL";-0.0567847318108487
"N..2.hydroxypalmitoyl..sphingosine..d18.1.16.0.2OH..";"lppL";-0.0210212709107469
"sphingadienine";"lppL";-0.0368554749733874
"OAHSA..18.1.OH.18.0.";"lppL";0.268635462028246
"LAHSA..18.2.OH.18.0..";"lppL";0.19070752705185
"glycerophosphoserine.";"lppL";0.281739630907672
"hexadecasphingosine..d16.1..";"lppL";0.339343373273485
"heptadecasphingosine..d17.1.";"lppL";0.301941891263455
"ceramide..d16.1.24.1..d18.1.22.1..";"lppL";0.315865070697846
"ceramide..d18.1.14.0..d16.1.16.0..";"lppL";0.078079006239917
"ceramide..d18.1.17.0..d17.1.18.0..";"lppL";0.24188111723275
"ceramide..d18.2.24.1..d18.1.24.2..";"lppL";0.114397213793451
"glycosyl.N..2.hydroxynervonoyl..sphingosine..d18.1.24.1.2OH...";"lppL";-0.0360916504605827
"sphingomyelin..d18.0.20.0..d16.0.22.0..";"lppL";0.431345558947793
"sphingomyelin..d18.1.19.0..d19.1.18.0..";"lppL";0.235142571182584
"linolenoylcarnitine..C18.3..";"lppL";0.386299978424764
"behenoylcarnitine..C22..";"lppL";0.169534606655903
"arachidoylcarnitine..C20..";"lppL";0.292063966289194
"lignoceroylcarnitine..C24..";"lppL";-0.18571475084599
"cerotoylcarnitine..C26..";"lppL";0.122342967091218
"ximenoylcarnitine..C26.1..";"lppL";0.228776948353323
"arachidonoylcarnitine..C20.4.";"lppL";0.0289405839191068
"eicosenoylcarnitine..C20.1..";"lppL";0.371830791953731
"dihomo.linoleoylcarnitine..C20.2..";"lppL";0.259899349441961
"pentadecanoylcarnitine..C15..";"lppL";0.179964319895341
"nervonoylcarnitine..C24.1..";"lppL";0.157025013565737
"arachidoyl.ethanolamide..20.0..";"lppL";0.211050775958288
"behenoyl.ethanolamide..22.0..";"lppL";0.240807500157097
"lignoceroyl.ethanolamide..24.0..";"lppL";0.195197515599792
"erucoyl.ethanolamide..22.1..";"lppL";0.0698889006902753
"margaroyl.ethanolamide.";"lppL";0.168170167285975
"hexadecasphinganine..d16.0..";"lppL";0.0712539182818823
"eicosanoylsphingosine..d20.1..";"lppL";0.399478797737027
"X3.sulfo.palmitoyl.galactosylceramide..d18.1.16.0.";"lppL";0.00811127236218208
"N.N.N.trimethyl.5.aminovalerate";"lppL";0.091456178637665
"carotene.diol..1.";"lppL";0.136501759160694
"X5.dodecenoylcarnitine..C12.1.";"lppL";0.331972278278808
"N.palmitoyl.phytosphingosine..t18.0.16.0.";"lppL";0.34425743660327
"X3.hydroxyoleoylcarnitine";"lppL";0.23103158517672
"X2.hydroxyarachidate.";"lppL";-0.146101534361164
"X2.hydroxylignocerate.";"lppL";-0.0341254397901735
"cytidine.2..or.3..monophosphate..2..or.3..CMP.";"lppL";-0.0788980167948811
"X2.hydroxyheptanoate.";"lppL";-0.0485946262612071
"lyxonate";"lppL";0.0668858619887401
"N.N.N.trimethyl.alanylproline.betaine..TMAP.";"lppL";-0.368008742697231
"X3.formylindole";"lppL";-0.218129811138789
"gamma.glutamylcitrulline.";"lppL";0.0180182322092116
"diacetylspermidine.";"lppL";-0.165199926447246
"tetradecadienoate..14.2..";"lppL";0.109368637759342
"X3.amino.2.piperidone";"lppL";0.0406775242298868
"N.N.dimethylalanine";"lppL";-0.13780448357677
"X3.indoleglyoxylic.acid";"lppL";-0.374014820100302
"X2.hydroxysebacate";"lppL";-0.321871148100916
"ascorbic.acid.3.sulfate.";"lppL";-0.428238734689803
"N6.N6.dimethyllysine";"lppL";-0.077728904031128
"N.acetyl.isoputreanine";"lppL";0.270294132829394
"N2.acetyl.N6.methyllysine";"lppL";0.136266961204737
"X5alpha.pregnan.3beta.20beta.diol.disulfate.";"lppL";0.313660771867645
"X2.palmitoyl.galactosylglycerol..16.0..";"lppL";0.248954528720124
"X1.heptadecenoylglycerol..17.1..";"lppL";0.0966727909604713
"X2.heptadecenoylglycerol..17.1..";"lppL";0.0294973496885522
"X2.6.dihydroxybenzoic.acid";"lppL";-0.21460827457452
"N.N.dimethyl.5.aminovalerate";"lppL";-0.282012634425994
"tauroursodeoxycholic.acid.sulfate..2.";"lppL";-0.276646607355292
"tetrahydrocortisol.sulfate..1.";"lppL";-0.0734379464284534
"tetrahydrocortisol.disulfate";"lppL";0.425339481544723
"X2.3.dihydroxy.5.methylthio.4.pentenoate..DMTPA..";"lppL";-0.211615621142018
"hydroxypalmitoyl.sphingomyelin..d18.1.16.0.OH....";"lppL";-0.118664971968886
"vitamin.D3.sulfate";"lppL";0.098038225861043
"pregnenetriol.sulfate.";"lppL";0.296208817378706
"hydroxy.N6.N6.N6.trimethyllysine.";"lppL";0.23522106657157
"palmitoyl.sphingosine.phosphoethanolamine..d18.1.16.0.";"lppL";-0.206931421194864
"carboxymethylproline";"lppL";0.176630349981337
"stigmastadienone";"lppL";-0.0257728256604533
"succinoyltaurine";"lppL";0.103534123172881
"N.stearoyl.phytosphingosine..t18.0.18.0..";"lppL";-0.374560827136944
"X3.5.dihydroxyphenylpropionate";"lppL";-0.177393810662907
"vanillic.acid.glycine";"lppL";-0.309312986258133
"X2.hydroxy.4..methylthio.butanoic.acid";"lppL";-0.119693364453774
"N.succinyl.phenylalanine";"lppL";-0.128311653611052
"X1.methyl.5.imidazolelactate";"lppL";-0.126683310740241
"X.2.or.3..decenoate..10.1n7.or.n8.";"lppL";0.0133976581255193
"N.carbamoylputrescine";"lppL";-0.276279560541245
"chenodeoxycholic.acid.sulfate..1.";"lppL";0.242700127787714
"val.val.ala";"lppL";0.359272630110947
"branched.chain..straight.chain..or.cyclopropyl.10.1.fatty.acid..1..";"lppL";-0.0171992216542474
"X1.deoxysphinganine..m18.0.";"lppL";0.0398585136749227
"N.palmitoyl.deoxysphinganine..m18.0.16.0.";"lppL";-0.149605928040121
"X2.4.di.tert.butylphenol";"lppL";-0.120394551579732
"butyrylputrescine.isobutyrylputrescine";"lppL";-0.226935280475005
"bilirubin.degradation.product..C16H18N2O5..1...";"lppL";-0.216218786510539
"bilirubin.degradation.product..C16H18N2O5..2...";"lppL";-0.197714973602772
"bilirubin.degradation.product..C17H18N2O4..1...";"lppL";-0.266724437399996
"bilirubin.degradation.product..C17H18N2O4..2...";"lppL";-0.0576081434616183
"bilirubin.degradation.product..C17H18N2O4..3...";"lppL";-0.223589881505217
"bilirubin.degradation.product..C16H18N2O5..3...";"lppL";-0.052765056255724
"N.N.dimethyl.pro.pro";"lppL";-0.272101518700873
"oxindolylalanine";"lppL";0.00194397575678983
"X5.hydroxyindoleacetate";"lppL";-0.0927842695486305
"biopterin";"lppL";-0.20926421408968
"X1.methylguanidine";"lppL";0.0105530112511448
"butyrylcarnitine..C4.";"lppL";-0.0156760830816166
"isobutyrylcarnitine..C4.";"lppL";-0.327421059607887
"genistein";"lppL";0.186447940477069
"X3.hydroxydodecanedioate.";"lppL";-0.0880343307003395
"N1.Methyl.2.pyridone.5.carboxamide";"lppL";-0.234855088948854
"phenol.sulfate";"lppL";-0.138748080118938
"tiglyl.carnitine..C5.";"lppL";0.278176530910575
"alpha.hydroxycaproate";"lppL";-0.0443662728724999
"bilirubin..E.Z.or.Z.E..";"lppL";-0.0846216825500539
"sitostanol";"lppL";-0.241273048075873
"pregnen.diol.disulfate.";"lppL";-0.109842511697371
"androstenediol..3beta.17beta..disulfate..2.";"lppL";-0.175017608152076
"X21.hydroxypregnenolone.monosulfate..1.";"lppL";-0.0793662367215978
"X5alpha.androstan.3alpha.17alpha.diol.monosulfate";"lppL";0.00665092859798594
"X5alpha.pregnan.3beta.20beta.diol.monosulfate..2.";"lppL";0.0116719562138005
"X5alpha.pregnan.3beta.20alpha.diol.monosulfate..1.";"lppL";-0.0372693535128336
"X5alpha.androstan.3beta.17alpha.diol.monosulfate..1.";"lppL";-0.148706659973338
"androstenediol..3alpha..17alpha..monosulfate..2.";"lppL";-0.149454304684662
"cysteine.sulfinic.acid";"lppL";-0.022473280582645
"X11.ketoetiocholanolone.sulfate";"lppL";-0.1047044039791
"valylleucine";"lppL";-0.255162465248913
"valylglutamine";"lppL";0.429091560404897
"tryptophol";"lppL";0.0873683405060927
"ascorbic.acid.2.sulfate";"lppL";0.109716388409725
"X1.palmitoyl.2.linoleoyl.digalactosylglycerol..16.0.18.2..";"lppL";0.106634434091095
"X1.palmitoyl.digalactosylglycerol..16.0..";"lppL";-0.216729508535989
"X1.palmitoyl.2.linoleoyl.galactosylglycerol..16.0.18.2..";"lppL";-0.258939484555717
"isohyodeoxycholate";"lppL";0.0331168469773574
"mevalonate";"mdn1";-0.07984636960488
"mevalonate.5.diphosphate";"mdn1";-0.0984971376331292
"S.1.pyrroline.5.carboxylate";"mdn1";0.281239753625104
"putrescine";"mdn1";-0.00887181884498666
"spermidine";"mdn1";0.168564558054747
"X1.methyladenine";"mdn1";0.1330772826748
"X1.methylnicotinamide";"mdn1";0.275047397021465
"alpha.ketoglutarate";"mdn1";-0.0443590942249333
"kynurenate";"mdn1";0.257282746504613
"X3.hydroxy.3.methylglutarate";"mdn1";0.168564558054747
"cholate";"mdn1";0.150820920364773
"X4.hydroxyphenylacetate";"mdn1";-0.150820920364773
"hypoxanthine";"mdn1";0.0443590942249333
"guanine";"mdn1";-0.257282746504613
"linoleate..18.2n6.";"mdn1";-0.257282746504613
"laurate..12.0.";"mdn1";-0.0621027319149066
"quinolinate";"mdn1";0.292792390377688
"N..1..acetylspermidine";"mdn1";0.0443590942249333
"N6.N6.N6.trimethyllysine";"mdn1";0.168564558054747
"N.acetylputrescine";"mdn1";0.204051833434693
"N.formylmethionine";"mdn1";0.275026384194587
"glycolate..hydroxyacetate.";"mdn1";0.133939563506087
"AMP";"mdn1";-0.168564558054747
"X2..deoxyadenosine";"mdn1";-0.223857130984384
"X5.methylthioadenosine..MTA.";"mdn1";-0.186322430240347
"arachidonate..20.4n6.";"mdn1";-0.23953910881464
"arginine";"mdn1";0.0621027319149066
"argininosuccinate";"mdn1";0.257302403665241
"aspartate";"mdn1";0.23953910881464
"X3..4.hydroxyphenyl.lactate..HPLA.";"mdn1";0.115333644984827
"phenylpyruvate";"mdn1";0.119564484776224
"beta.alanine";"mdn1";0.07984636960488
"biliverdin";"mdn1";0.221812416952794
"succinate";"mdn1";0.02661545653496
"X3.hydroxybutyrate..BHBA.";"mdn1";-0.257282746504613
"cholesterol";"mdn1";-0.257282746504613
"phosphocholine";"mdn1";-0.0443590942249333
"creatinine";"mdn1";-0.23953910881464
"cysteinylglycine";"mdn1";0.0621502292311538
"cystine";"mdn1";0.0975900072948533
"CMP";"mdn1";-0.23953910881464
"glucosamine.6.phosphate";"mdn1";0.293555983089041
"glucose.6.phosphate";"mdn1";0.229931701492739
"sphingosine";"mdn1";-0.1330772826748
"dCMP";"mdn1";-0.00887860417587911
"desmosterol";"mdn1";-0.204051833434693
"dihydroxyacetone.phosphate..DHAP.";"mdn1";0.150936270989945
"cystathionine";"mdn1";-0.232161910077217
"sphinganine";"mdn1";-0.168564558054747
"behenate..22.0..";"mdn1";-0.18630819574472
"FAD";"mdn1";-0.133117966650888
"fumarate";"mdn1";-0.18630819574472
"gamma.glutamylglutamate";"mdn1";0.02661545653496
"gluconate";"mdn1";0.204051833434693
"glutarate..C5.DC.";"mdn1";-0.00887181884498666
"glycine";"mdn1";0.18630819574472
"guanidinoacetate";"mdn1";-0.1330772826748
"X5...GMP";"mdn1";0.204051833434693
"X2..deoxyguanosine";"mdn1";-0.275026384194587
"histamine";"mdn1";0.275047397021465
"histidine";"mdn1";0.02661545653496
"inosine";"mdn1";-0.29277002188456
"myo.inositol";"mdn1";0.115333644984827
"isoleucine";"mdn1";0.275026384194587
"X2.aminoadipate";"mdn1";0.204051833434693
"X3.sulfo.L.alanine";"mdn1";-0.02661545653496
"citrulline";"mdn1";0.275026384194587
"saccharopine";"mdn1";0.115333644984827
"lanosterol";"mdn1";0.204051833434693
"leucine";"mdn1";0.257282746504613
"lithocholate";"mdn1";-0.0266869075535492
"lysine";"mdn1";0.18630819574472
"malate";"mdn1";-0.115333644984827
"methionine";"mdn1";0.275026384194587
"methylmalonate..MMA.";"mdn1";0.222750461423473
"palmitate..16.0.";"mdn1";-0.257282746504613
"nicotinamide";"mdn1";0.0975900072948533
"stearate..18.0.";"mdn1";-0.23953910881464
"ornithine";"mdn1";-0.0975900072948533
"orotate";"mdn1";0.23953910881464
"palmitoleate..16.1n7.";"mdn1";-0.221795471124667
"phenylalanine";"mdn1";0.275026384194587
"phosphate";"mdn1";0.150820920364773
"phytosphingosine";"mdn1";0.221795471124667
"proline";"mdn1";0.204051833434693
"lactate";"mdn1";-0.257282746504613
"pyridoxal";"mdn1";0.275026384194587
"pyridoxamine.phosphate";"mdn1";0.189520642730128
"retinol..Vitamin.A.";"mdn1";0.258949822778434
"riboflavin..Vitamin.B2.";"mdn1";-0.150820920364773
"serine";"mdn1";0.257282746504613
"serotonin";"mdn1";0.186365153311243
"spermine";"mdn1";0.174748093134482
"taurine";"mdn1";-0.0621027319149066
"myristate..14.0.";"mdn1";-0.168564558054747
"thiamin.monophosphate";"mdn1";0.222135127481576
"uridine";"mdn1";-0.204051833434693
"X2..deoxyuridine";"mdn1";-0.18630819574472
"trans.urocanate";"mdn1";-0.18630819574472
"glutamate";"mdn1";0.18630819574472
"glutamine";"mdn1";0.204051833434693
"threonine";"mdn1";0.275026384194587
"tryptophan";"mdn1";0.221795471124667
"valine";"mdn1";0.257282746504613
"nicotinate";"mdn1";-0.02661545653496
"pyridoxamine";"mdn1";0.0621027319149066
"glucose";"mdn1";0.150820920364773
"adenosine";"mdn1";-0.29277002188456
"betaine";"mdn1";0.115333644984827
"cysteine";"mdn1";0.275026384194587
"mannose";"mdn1";0.257361402191717
"dimethylglycine";"mdn1";0.221795471124667
"alanine";"mdn1";0.257282746504613
"tyrosine";"mdn1";0.275026384194587
"malonate";"mdn1";0.275026384194587
"pseudouridine";"mdn1";0.02661545653496
"pyruvate";"mdn1";0.11536890443077
"uracil";"mdn1";0.221795471124667
"cytidine";"mdn1";-0.257282746504613
"UMP";"mdn1";0.0443590942249333
"thymidine";"mdn1";-0.275026384194587
"thiamin..Vitamin.B1.";"mdn1";0.23953910881464
"fructose";"mdn1";0.204114215531361
"adenine";"mdn1";-0.0443590942249333
"cytosine";"mdn1";-0.1330772826748
"thymine";"mdn1";0.07984636960488
"caprate..10.0.";"mdn1";-0.0975900072948533
"nonadecanoate..19.0.";"mdn1";-0.257282746504613
"arachidate..20.0.";"mdn1";-0.204051833434693
"maltose";"mdn1";0.186322430240347
"ribose";"mdn1";0.23953910881464
"asparagine";"mdn1";0.0975900072948533
"fucose";"mdn1";0.0975900072948533
"N.stearoyl.sphinganine..d18.0.18.0..";"mdn1";-0.0443590942249333
"dihydroorotate";"mdn1";0.275110464411835
"heptanoate..7.0.";"mdn1";0.275026384194587
"caproate..6.0.";"mdn1";0.29277002188456
"caprylate..8.0.";"mdn1";-0.02661545653496
"hydroxyproline";"mdn1";0.0443590942249333
"allantoin";"mdn1";0.0621074767467824
"galactitol..dulcitol.";"mdn1";-0.00892930423373911
"xanthine";"mdn1";0.23953910881464
"X5.oxoproline";"mdn1";0.204051833434693
"picolinate";"mdn1";0.205948560505634
"sarcosine";"mdn1";-0.275110464411835
"pantothenate..Vitamin.B5.";"mdn1";0.23953910881464
"pipecolate";"mdn1";0.07984636960488
"glycerate";"mdn1";-0.204051833434693
"X3.ureidopropionate";"mdn1";0.275026384194587
"N.acetylleucine";"mdn1";0.186450687693461
"N.acetylmethionine";"mdn1";0.275026384194587
"N.acetylvaline";"mdn1";0.204051833434693
"erucate..22.1n9.";"mdn1";-0.257282746504613
"bilirubin";"mdn1";0.186450687693461
"tryptamine";"mdn1";0.0798524701030059
"guanosine";"mdn1";-0.29277002188456
"alpha.tocopherol";"mdn1";0.0621027319149066
"N.acetylcysteine";"mdn1";0.275764711386675
"N.carbamoylaspartate";"mdn1";0.258949822778434
"N.acetylalanine";"mdn1";0.204051833434693
"X4.acetamidobutanoate";"mdn1";-0.02661545653496
"X3.aminoisobutyrate";"mdn1";0.11536890443077
"citrate";"mdn1";-0.00887181884498666
"tyramine";"mdn1";0.00887181884498666
"urate";"mdn1";-0.221795471124667
"valerate..5.0.";"mdn1";0.18630819574472
"oleoyl.ethanolamide";"mdn1";-0.115333644984827
"gamma.glutamylglutamine";"mdn1";-0.0975974634592295
"X4.hydroxyphenylpyruvate";"mdn1";0.221795471124667
"butyrate.isobutyrate..4.0.";"mdn1";0.18630819574472
"N.acetylneuraminate";"mdn1";-0.221795471124667
"N.1..acetylspermine";"mdn1";0.135371887664377
"phenethylamine";"mdn1";-0.1330772826748
"N.acetyl.glucosamine.1.phosphate";"mdn1";-0.0975974634592295
"N.acetylglucosaminylasparagine";"mdn1";0.115333644984827
"N.acetyl.beta.glucosaminylamine";"mdn1";0.168564558054747
"creatine";"mdn1";-0.221795471124667
"dihomolinoleate..20.2n6.";"mdn1";-0.275026384194587
"glucose.1.phosphate";"mdn1";0.257479521100494
"gamma.glutamylhistidine";"mdn1";-0.0444781792559153
"glycerol";"mdn1";-0.0975900072948533
"choline";"mdn1";-0.257282746504613
"anthranilate";"mdn1";0.115333644984827
"gamma.glutamylleucine";"mdn1";0.221795471124667
"N.acetylsphingosine";"mdn1";0.204114215531361
"NAD.";"mdn1";-0.221795471124667
"nicotinamide.ribonucleotide..NMN.";"mdn1";-0.1330772826748
"beta.hydroxyisovalerate";"mdn1";0.115333644984827
"palmitoyl.ethanolamide";"mdn1";-0.00887181884498666
"N.palmitoyl.sphingosine..d18.1.16.0.";"mdn1";-0.0621027319149066
"X1.palmitoyl.2.oleoyl.GPE..16.0.18.1.";"mdn1";-0.0443590942249333
"X1.palmitoyl.2.linoleoyl.GPC..16.0.18.2.";"mdn1";-0.1330772826748
"stearoyl.sphingomyelin..d18.1.18.0.";"mdn1";0.221795471124667
"X1.palmitoyl.2.oleoyl.GPC..16.0.18.1.";"mdn1";-0.168564558054747
"N.stearoyl.sphingosine..d18.1.18.0..";"mdn1";0.00887181884498666
"glycochenodeoxycholate";"mdn1";0.187515388908521
"taurochenodeoxycholate";"mdn1";-0.16869646713466
"azelate..C9.DC.";"mdn1";0.0621027319149066
"eicosapentaenoate..EPA";"mdn1";-0.18630819574472
"X20.5n3.";"mdn1";0.00887181884498666
"methylsuccinate";"mdn1";0.221795471124667
"tricarballylate";"mdn1";0.257282746504613
"ethylmalonate";"mdn1";-0.0443590942249333
"carnitine";"mdn1";0.275026384194587
"benzoate";"mdn1";0.204051833434693
"X3.phenylpropionate..hydrocinnamate.";"mdn1";-0.00887181884498666
"phenylacetate";"mdn1";0.223857130984384
"xanthurenate";"mdn1";0.239722312748736
"suberate..C8.DC.";"mdn1";0.239612339971598
"X3.methyl.2.oxovalerate";"mdn1";0.275026384194587
"methionine.sulfoxide";"mdn1";0.221795471124667
"X3.methylhistidine";"mdn1";0.257282746504613
"X5.hydroxylysine";"mdn1";0.168564558054747
"X4.guanidinobutanoate";"mdn1";0.263095253391227
"X5..2.Hydroxyethyl..4.methylthiazole";"mdn1";0.07984636960488
"cadaverine";"mdn1";-0.07984636960488
"diaminopimelate";"mdn1";-0.240570498337351
"X2..deoxycytidine";"mdn1";-0.150820920364773
"X2..deoxyinosine";"mdn1";0.186322430240347
"dipicolinate";"mdn1";0.222135127481576
"FMN";"mdn1";0.0621027319149066
"glucuronate";"mdn1";-0.00887181884498666
"glycerol.3.phosphate";"mdn1";-0.00887181884498666
"imidazole.lactate";"mdn1";0.285115309850996
"indole";"mdn1";0.153421472686294
"kynurenine";"mdn1";-0.168564558054747
"glycerophosphorylcholine..GPC.";"mdn1";0.296531675344741
"allo.threonine";"mdn1";0.133087450171677
"maltotriose";"mdn1";0.150820920364773
"N.acetylglutamate";"mdn1";0.18630819574472
"N.acetylmuramate";"mdn1";0.0975900072948533
"N.alpha.acetylornithine";"mdn1";-0.0266174900343353
"protoporphyrin.IX";"mdn1";-0.168616091091125
"xanthosine";"mdn1";0.275236729452252
"ribitol";"mdn1";0.221795471124667
"X2.isopropylmalate";"mdn1";0.0798524701030059
"quinate";"mdn1";-0.080363738103652
"gentisate";"mdn1";0.0975900072948533
"X5.aminovalerate";"mdn1";-0.0621027319149066
"indolelactate";"mdn1";-0.186365153311243
"X2..deoxyadenosine.5..monophosphate";"mdn1";0.221795471124667
"glycylvaline";"mdn1";0.276808431245913
