"ind";"values";"regne";"type";"genre"
"27";0.0201073449970981;"Bacteria";"Control";"Prevotella"
"27";0.00263308993863874;"Bacteria";"Control";"Prevotellamassilia"
"27";0;"Bacteria";"Control";"Pseudoprevotella"
"27";0.103758563045344;"Bacteria";"Control";"Alistipes"
"27";0.00521192452118873;"Bacteria";"Control";"Parabacteroides"
"27";0;"Bacteria";"Control";"Chlamydia"
"27";0.00558272112622958;"Bacteria";"Control";"Fibrobacter"
"27";0;"Bacteria";"Control";"Gemella"
"27";0.000245544240127386;"Bacteria";"Control";"Caryophanon"
"27";1.24012242488578e-06;"Bacteria";"Control";"Granulicatella"
"27";7.75076515553616e-06;"Bacteria";"Control";"Enterococcus"
"27";0.0604922417941099;"Bacteria";"Control";"Lactobacillus"
"27";0.00175694344545694;"Bacteria";"Control";"Ligilactobacillus"
"27";0.0132550485383917;"Bacteria";"Control";"Limosilactobacillus"
"27";0.00544041707797394;"Bacteria";"Control";"Streptococcus"
"27";0;"Bacteria";"Control";"Christensenella"
"27";0.000505039857534736;"Bacteria";"Control";"Butyricicoccus"
"27";0;"Bacteria";"Control";"Candidatus Coprocola"
"27";0.0148101620591985;"Bacteria";"Control";"Clostridium"
"27";0.000106340497933956;"Bacteria";"Control";"Hungatella"
"27";0;"Bacteria";"Control";"Lactonifactor"
"27";9.92097939908628e-06;"Bacteria";"Control";"Paraclostridium"
"27";0;"Bacteria";"Control";"Sarcina"
"27";1.24012242488578e-06;"Bacteria";"Control";"Desulfotomaculum"
"27";5.05349888140956e-05;"Bacteria";"Control";"Candidatus Copromorpha"
"27";0.000174547231302674;"Bacteria";"Control";"Eubacterium"
"27";1.55015303110723e-05;"Bacteria";"Control";"Intestinibacillus"
"27";0.000435593001741132;"Bacteria";"Control";"Anaerovorax"
"27";0.000418541318398952;"Bacteria";"Control";"Hornefia"
"27";0.000519921326633365;"Bacteria";"Control";"Mogibacterium"
"27";3.13130912283661e-05;"Bacteria";"Control";"Acetatifactor"
"27";1.58115609172938e-05;"Bacteria";"Control";"Anaerobutyricum"
"27";3.10030606221446e-06;"Bacteria";"Control";"Anaerotignum"
"27";1.55015303110723e-06;"Bacteria";"Control";"Bariatricus"
"27";0.000324602044713854;"Bacteria";"Control";"Blautia"
"27";1.11611018239721e-05;"Bacteria";"Control";"Candidatus Choladousia"
"27";0;"Bacteria";"Control";"Candidatus Fimousia"
"27";0;"Bacteria";"Control";"Candidatus Galacturonibacter"
"27";1.39513772799651e-05;"Bacteria";"Control";"Candidatus Pullilachnospira"
"27";0;"Bacteria";"Control";"Catenibacillus"
"27";2.13921118292798e-05;"Bacteria";"Control";"Cellulosilyticum"
"27";2.75927239537087e-05;"Bacteria";"Control";"Coprococcus"
"27";0;"Bacteria";"Control";"Diplocloster"
"27";0.000119361783395257;"Bacteria";"Control";"Dorea"
"27";0.000338553421993819;"Bacteria";"Control";"Eisenbergiella"
"27";0.00090683952319773;"Bacteria";"Control";"Enterocloster"
"27";7.00669170060468e-05;"Bacteria";"Control";"Faecalicatena"
"27";2.44924178914943e-05;"Bacteria";"Control";"Faecalimonas"
"27";5.89058151820748e-06;"Bacteria";"Control";"Frisingicoccus"
"27";9.30091818664338e-07;"Bacteria";"Control";"Fusicatenibacter"
"27";0.00163231114175592;"Bacteria";"Control";"Lachnoclostridium"
"27";2.41823872852728e-05;"Bacteria";"Control";"Lachnospira"
"27";4.34042848710024e-06;"Bacteria";"Control";"Marvinbryantia"
"27";0.000255775250132693;"Bacteria";"Control";"Mediterraneibacter"
"27";1.11611018239721e-05;"Bacteria";"Control";"Merdimonas"
"27";0;"Bacteria";"Control";"Niameybacter"
"27";2.04620200106155e-05;"Bacteria";"Control";"Oliverpabstia"
"27";0;"Bacteria";"Control";"Oribacterium"
"27";5.79757233634104e-05;"Bacteria";"Control";"Pseudobutyrivibrio"
"27";0;"Bacteria";"Control";"Robinsoniella"
"27";0.000199659710406611;"Bacteria";"Control";"Roseburia"
"27";5.39453254825316e-05;"Bacteria";"Control";"Tyzzerella"
"27";0;"Bacteria";"Control";"Candidatus Enterenecus"
"27";4.0303978808788e-05;"Bacteria";"Control";"Candidatus Faecousia"
"27";2.26322342541656e-05;"Bacteria";"Control";"Candidatus Fimimorpha"
"27";1.86018363732868e-05;"Bacteria";"Control";"Candidatus Fimisoma"
"27";5.67356009385246e-05;"Bacteria";"Control";"Candidatus Gallacutalibacter"
"27";0.000212060934655469;"Bacteria";"Control";"Candidatus Limiplasma"
"27";0.000115021354908157;"Bacteria";"Control";"Candidatus Limivicinus"
"27";3.31732748656947e-05;"Bacteria";"Control";"Candidatus Scatomorpha"
"27";6.91368251873825e-05;"Bacteria";"Control";"Candidatus Ventricola"
"27";0.000185398302520425;"Bacteria";"Control";"Evtepia"
"27";2.20121730417227e-05;"Bacteria";"Control";"Flintibacter"
"27";1.61215915235152e-05;"Bacteria";"Control";"Gemmiger"
"27";0.000714310516734212;"Bacteria";"Control";"Intestinimonas"
"27";1.58115609172938e-05;"Bacteria";"Control";"Acetivibrio"
"27";3.1933152440809e-05;"Bacteria";"Control";"Acutalibacter"
"27";6.75866721562753e-05;"Bacteria";"Control";"Agathobaculum"
"27";1.39513772799651e-05;"Bacteria";"Control";"Anaeromassilibacillus"
"27";7.44073454931471e-06;"Bacteria";"Control";"Anaerotruncus"
"27";0.000414200889911852;"Bacteria";"Control";"Angelakisella"
"27";1.58115609172938e-05;"Bacteria";"Control";"Candidatus Caccousia"
"27";0;"Bacteria";"Control";"Candidatus Faeciplasma"
"27";0;"Bacteria";"Control";"Candidatus Faecivivens"
"27";8.99088758042194e-06;"Bacteria";"Control";"Candidatus Merdivicinus"
"27";0;"Bacteria";"Control";"Candidatus Onthomonas"
"27";0;"Bacteria";"Control";"Candidatus Pelethomonas"
"27";4.0303978808788e-06;"Bacteria";"Control";"Candidatus Scatavimonas"
"27";2.54225097101586e-05;"Bacteria";"Control";"Dysosmobacter"
"27";5.45653866949745e-05;"Bacteria";"Control";"Faecalibacterium"
"27";0.000904359278347959;"Bacteria";"Control";"Flavonifractor"
"27";0;"Bacteria";"Control";"Fournierella"
"27";9.30091818664338e-06;"Bacteria";"Control";"Hydrogeniiclostidium"
"27";5.58055091198603e-06;"Bacteria";"Control";"Massiliimalia"
"27";0.000851344044684091;"Bacteria";"Control";"Oscillibacter"
"27";0;"Bacteria";"Control";"Papillibacter"
"27";3.41033666843591e-06;"Bacteria";"Control";"Phocea"
"27";6.9446855793604e-05;"Bacteria";"Control";"Pseudoflavonifractor"
"27";0.000194389190100847;"Bacteria";"Control";"Ruminiclostridium"
"27";0.00290808708635716;"Bacteria";"Control";"Ruminococcus"
"27";0.000149434752198737;"Bacteria";"Control";"Ruthenibacterium"
"27";2.17021424355013e-05;"Bacteria";"Control";"Subdoligranulum"
"27";6.0455968213182e-05;"Bacteria";"Control";"Vescimonas"
"27";6.20061212442892e-06;"Bacteria";"Control";"Peptococcus"
"27";0.000276857331355752;"Bacteria";"Control";"Clostridioides"
"27";0;"Bacteria";"Control";"Intestinibacter"
"27";0;"Bacteria";"Control";"Paeniclostridium"
"27";6.20061212442892e-06;"Bacteria";"Control";"Peptostreptococcus"
"27";0.00235375236243322;"Bacteria";"Control";"Romboutsia"
"27";0;"Bacteria";"Control";"Terrisporobacter"
"27";3.16231218345875e-05;"Bacteria";"Control";"Candidatus Avichristensenella"
"27";0;"Bacteria";"Control";"Candidatus Faecaligallichristensenella"
"27";4.68146215394384e-05;"Bacteria";"Control";"Candidatus Pullichristensenella"
"27";8.0607957617576e-06;"Bacteria";"Control";"Catenibacterium"
"27";0;"Bacteria";"Control";"Sharpea"
"27";0;"Bacteria";"Control";"Amedibacillus"
"27";0.000288948524998388;"Bacteria";"Control";"Faecalicoccus"
"27";3.10030606221446e-07;"Bacteria";"Control";"Faecalitalea"
"27";1.36413466737436e-05;"Bacteria";"Control";"Floccifex"
"27";5.58055091198603e-06;"Bacteria";"Control";"Holdemanella"
"27";8.68085697420049e-06;"Bacteria";"Control";"Holdemania"
"27";0;"Bacteria";"Control";"Lactimicrobium"
"27";0;"Bacteria";"Control";"Traorella"
"27";0.000155325333716944;"Bacteria";"Control";"Turicibacter"
"27";0;"Bacteria";"Control";"Candidatus Avacidaminococcus"
"27";0.0034261482293532;"Bacteria";"Control";"Phascolarctobacterium"
"27";0.000311890789858776;"Bacteria";"Control";"Mitsuokella"
"27";0;"Bacteria";"Control";"Dialister"
"27";0.00501009459653857;"Bacteria";"Control";"Veillonella"
"27";0;"Bacteria";"Control";"Candidatus Enteromonas"
"27";3.10030606221446e-06;"Bacteria";"Control";"Negativibacillus"
"27";0.0102027972201416;"Bacteria";"Control";"Fusobacterium"
"27";0;"Bacteria";"Control";"Candidatus Spyradomonas"
"27";0.000468456246000605;"Bacteria";"Control";"Sinorhizobium"
"27";0;"Bacteria";"Control";"Loktanella"
"27";0;"Bacteria";"Control";"Parasutterella"
"27";0.000709970088247112;"Bacteria";"Control";"Sutterella"
"27";0;"Bacteria";"Control";"Neisseria"
"27";0.000730122077651506;"Bacteria";"Control";"Bilophila"
"27";0.000821891137093053;"Bacteria";"Control";"Desulfovibrio"
"27";4.0303978808788e-06;"Bacteria";"Control";"Mailhella"
"27";0.00182980063791898;"Bacteria";"Control";"Corallococcus"
"27";0.000273136964081094;"Bacteria";"Control";"Campylobacter"
"27";0.021669589221848;"Bacteria";"Control";"Escherichia"
"27";4.34042848710025e-06;"Bacteria";"Control";"Salmonella"
"27";1.55015303110723e-06;"Bacteria";"Control";"Serratia"
"27";0;"Bacteria";"Control";"Acinetobacter"
"27";9.30091818664338e-07;"Bacteria";"Control";"Moraxella"
"27";0.0120071753483504;"Bacteria";"Control";"Actinobacillus"
"27";9.30091818664338e-06;"Bacteria";"Control";"Avibacterium"
"27";1.55015303110723e-06;"Bacteria";"Control";"Gallibacterium"
"27";1.86018363732868e-05;"Bacteria";"Control";"Glaesserella"
"27";4.52644685083311e-05;"Bacteria";"Control";"Pasteurella"
"27";0.00427625215161241;"Bacteria";"Control";"Bullifex"
"27";0.000164006190691145;"Bacteria";"Control";"Candidatus Ornithospirochaeta"
"27";0.000219191638598562;"Bacteria";"Control";"Treponema"
"27";0;"Bacteria";"Control";"Cloacibacillus"
"27";0;"Bacteria";"Control";"Pyramidobacter"
"27";0;"Bacteria";"Control";"Acholeplasma"
"27";0;"Bacteria";"Control";"Mycoplasma"
"27";0;"Bacteria";"Control";"Akkermansia"
"27";0;"Eukaryota";"Control";"Necator"
"27";0;"Eukaryota";"Control";"Trichuris"
"27";0.0231874990699082;"Eukaryota";"Control";"Blastocystis"
"27";0;"Bacteria";"Control";"Actinomyces"
"27";3.41033666843591e-06;"Bacteria";"Control";"Schaalia"
"27";0;"Bacteria";"Control";"Berryella"
"27";0;"Bacteria";"Control";"Candidatus Aphodovivens"
"27";0;"Bacteria";"Control";"Heminiphilus"
"27";0;"Bacteria";"Control";"Porphyromonas"
"27";0;"Bacteria";"Control";"Bergeyella"
"27";0;"Bacteria";"Control";"Chryseobacterium"
"27";3.41033666843591e-06;"Bacteria";"Control";"Lachnoanaerobaculum"
"27";0;"Bacteria";"Control";"Schaedlerella"
"27";0;"Bacteria";"Control";"Sporofaciens"
"27";0;"Bacteria";"Control";"Candidatus Aphodomonas"
"27";2.2942264860387e-05;"Bacteria";"Control";"Candidatus Egerieenecus"
"27";0.00123516193518624;"Bacteria";"Control";"Candidatus Faecicola"
"27";4.96048969954314e-06;"Bacteria";"Control";"Candidatus Faecivicinus"
"27";1.98419587981725e-05;"Bacteria";"Control";"Candidatus Fimadaptatus"
"27";0;"Bacteria";"Control";"Colidextribacter"
"27";3.10030606221446e-06;"Bacteria";"Control";"Pusillibacter"
"27";0;"Bacteria";"Control";"Peptoclostridium"
"27";0;"Bacteria";"Control";"Candidatus Excrementavichristensenella"
"27";0.000191598914644853;"Bacteria";"Control";"Erysipelatoclostridium"
"27";0;"Bacteria";"Control";"Anaerococcus"
"27";0;"Bacteria";"Control";"Peptoniphilus"
"27";0.000430322481435367;"Bacteria";"Control";"Victivallis"
"27";3.47234278968019e-05;"Bacteria";"Control";"Acidiphilium"
"27";3.84437951714593e-05;"Bacteria";"Control";"Pelistega"
"27";1.67416527359581e-05;"Bacteria";"Control";"Dechloromonas"
"27";0;"Bacteria";"Control";"Thauera"
"27";2.44924178914942e-05;"Bacteria";"Control";"Shigella"
"27";0;"Bacteria";"Control";"Mediterranea"
"27";6.20061212442893e-06;"Bacteria";"Control";"Barnesiella"
"27";2.23222036479441e-05;"Bacteria";"Control";"Duncaniella"
"27";0;"Bacteria";"Control";"Listeria"
"27";1.79817751608439e-05;"Bacteria";"Control";"Kurthia"
"27";0;"Bacteria";"Control";"Staphylococcus"
"27";0;"Bacteria";"Control";"Pediococcus"
"27";8.99088758042194e-06;"Bacteria";"Control";"Agathobacter"
"27";1.55015303110723e-06;"Bacteria";"Control";"Butyrivibrio"
"27";0;"Bacteria";"Control";"Candidatus Merdisoma"
"27";1.48814690986294e-05;"Bacteria";"Control";"Candidatus Scatomonas"
"27";0;"Bacteria";"Control";"Kineothrix"
"27";0;"Bacteria";"Control";"Velocimicrobium"
"27";7.16170700371541e-05;"Bacteria";"Control";"Candidatus Copromonas"
"27";9.61094879286483e-06;"Bacteria";"Control";"Candidatus Fimiplasma"
"27";0;"Bacteria";"Control";"Candidatus Onthenecus"
"27";3.72036727465735e-06;"Bacteria";"Control";"Lawsonibacter"
"27";0;"Bacteria";"Control";"Massilistercora"
"27";5.7665692757189e-05;"Bacteria";"Control";"Candidatus Avoscillospira"
"27";0;"Bacteria";"Control";"Candidatus Limousia"
"27";3.41033666843591e-06;"Bacteria";"Control";"Coprobacillus"
"27";0;"Bacteria";"Control";"Merdibacter"
"27";2.17021424355012e-06;"Bacteria";"Control";"Solobacterium"
"27";0;"Bacteria";"Control";"Murdochiella"
"27";0;"Bacteria";"Control";"Acetobacter"
"27";1.24012242488579e-05;"Bacteria";"Control";"Oxalobacter"
"27";0;"Bacteria";"Control";"Histophilus"
"27";1.02310100053077e-05;"Bacteria";"Control";"Ursidibacter"
"27";0;"Bacteria";"Control";"Actinobaculum"
"27";0;"Bacteria";"Control";"Trueperella"
"27";0;"Bacteria";"Control";"Denitrobacterium"
"27";0;"Bacteria";"Control";"Slackia"
"27";0;"Bacteria";"Control";"Candidatus Avibacteroides"
"27";5.27052030576459e-06;"Bacteria";"Control";"Candidatus Limisoma"
"27";0;"Bacteria";"Control";"Candidatus Onthomorpha"
"27";3.99939482025665e-05;"Bacteria";"Control";"Tannerella"
"27";0;"Bacteria";"Control";"Flavobacterium"
"27";0;"Bacteria";"Control";"Bavariicoccus"
"27";0;"Bacteria";"Control";"Companilactobacillus"
"27";0;"Bacteria";"Control";"Lactococcus"
"27";0;"Bacteria";"Control";"Mordavella"
"27";0.00010293016126552;"Bacteria";"Control";"Baileyella"
"27";0;"Bacteria";"Control";"Acetitomaculum"
"27";1.30212854613007e-05;"Bacteria";"Control";"Anaerostipes"
"27";0;"Bacteria";"Control";"Candidatus Limivivens"
"27";0;"Bacteria";"Control";"Candidatus Pelethocola"
"27";0;"Bacteria";"Control";"Candidatus Scybalocola"
"27";0;"Bacteria";"Control";"Candidatus Scybalomonas"
"27";0;"Bacteria";"Control";"Epulopiscium"
"27";4.0303978808788e-06;"Bacteria";"Control";"Lachnotalea"
"27";5.27052030576459e-05;"Bacteria";"Control";"Lacrimispora"
"27";0;"Bacteria";"Control";"Sellimonas"
"27";0;"Bacteria";"Control";"Suipraeoptans"
"27";9.61094879286483e-06;"Bacteria";"Control";"Candidatus Alectryocaccobium"
"27";0;"Bacteria";"Control";"Candidatus Avimonoglobus"
"27";0;"Bacteria";"Control";"Anaerofilum"
"27";0;"Bacteria";"Control";"Bittarella"
"27";0;"Bacteria";"Control";"Candidatus Fimivivens"
"27";0;"Bacteria";"Control";"Caproicibacter"
"27";0;"Bacteria";"Control";"Pseudoruminococcus"
"27";0;"Bacteria";"Control";"Ructibacterium"
"27";1.24012242488578e-06;"Bacteria";"Control";"Sporobacter"
"27";0;"Bacteria";"Control";"Candidatus Merdicola"
"27";0;"Bacteria";"Control";"Candidatus Ornithomonoglobus"
"27";0;"Bacteria";"Control";"Leptotrichia"
"27";0;"Bacteria";"Control";"Citrobacter"
"27";0;"Bacteria";"Control";"Haemophilus"
"27";0;"Bacteria";"Control";"Mannheimia"
"27";2.17021424355012e-06;"Bacteria";"Control";"Rodentibacter"
"27";0;"Bacteria";"Control";"Synergistes"
"27";0;"Viruses";"Control";"Inovirus"
"27";0;"Bacteria";"Control";"Dietzia"
"27";0;"Bacteria";"Control";"Mycobacteroides"
"27";0;"Bacteria";"Control";"Candidatus Homeothermus"
"27";5.64255703323032e-05;"Bacteria";"Control";"Muribaculum"
"27";0;"Bacteria";"Control";"Paramuribaculum"
"27";0;"Bacteria";"Control";"Candidatus Avimuribaculum"
"27";0;"Bacteria";"Control";"Marseilla"
"27";1.89118669795082e-05;"Bacteria";"Control";"Candidatus Coprenecus"
"27";0;"Bacteria";"Control";"Riemerella"
"27";0;"Bacteria";"Control";"Facklamia"
"27";0;"Bacteria";"Control";"Lactiplantibacillus"
"27";0;"Bacteria";"Control";"Candidatus Onthocola"
"27";0;"Bacteria";"Control";"Candidatus Ornithoclostridium"
"27";0;"Bacteria";"Control";"Candidatus Ventrousia"
"27";0;"Bacteria";"Control";"Bilifractor"
"27";0;"Bacteria";"Control";"Extibacter"
"27";0;"Bacteria";"Control";"Candidatus Aphodomorpha"
"27";0;"Bacteria";"Control";"Candidatus Egerieicola"
"27";0;"Bacteria";"Control";"Neglectibacter"
"27";0;"Bacteria";"Control";"Pygmaiobacter"
"27";0;"Bacteria";"Control";"Candidatus Caccomorpha"
"27";0;"Bacteria";"Control";"Candidatus Fimenecus"
"27";0;"Bacteria";"Control";"Candidatus Ornithocaccomicrobium"
"27";0;"Bacteria";"Control";"Eggerthia"
"27";0;"Bacteria";"Control";"Anaerorhabdus"
"27";1.33313160675222e-05;"Bacteria";"Control";"Longicatena"
"27";0;"Bacteria";"Control";"Anaerovibrio"
"27";0;"Bacteria";"Control";"Candidatus Galligastranaerophilus"
"27";0;"Bacteria";"Control";"Shinella"
"27";0;"Bacteria";"Control";"Azospirillum"
"27";0;"Bacteria";"Control";"Helicobacter"
"27";0;"Bacteria";"Control";"Bibersteinia"
"27";0;"Bacteria";"Control";"Frederiksenia"
"27";2.79027545599302e-06;"Bacteria";"Control";"Muribacter"
"27";0;"Bacteria";"Control";"Brachyspira"
"27";0;"Bacteria";"Control";"Anaeroplasma"
"27";0;"Viruses";"Control";"Gregsiragusavirus"
"27";0;"Bacteria";"Control";"Candidatus Aveggerthella"
"27";1.86018363732868e-06;"Bacteria";"Control";"Eggerthella"
"27";0;"Bacteria";"Control";"Cloacibacterium"
"27";0;"Bacteria";"Control";"Atopostipes"
"27";0.00017361713948401;"Bacteria";"Control";"Candidatus Borkfalkia"
"27";2.48024484977157e-06;"Bacteria";"Control";"Candidatus Spyradocola"
"27";0;"Bacteria";"Control";"Aminipila"
"27";0;"Bacteria";"Control";"Luxibacter"
"27";0;"Bacteria";"Control";"Shuttleworthia"
"27";4.34042848710025e-06;"Bacteria";"Control";"Candidatus Galloscillospira"
"27";0;"Bacteria";"Control";"Solibaculum"
"27";0;"Bacteria";"Control";"Candidatus Alectryocaccomicrobium"
"27";0.000364285962310199;"Bacteria";"Control";"Acidaminococcus"
"27";0;"Bacteria";"Control";"Conservatibacter"
"27";4.0303978808788e-06;"Bacteria";"Control";"Mycoplasmopsis"
"27";0;"Bacteria";"Control";"Phycicoccus"
"27";0;"Bacteria";"Control";"Enorma"
"27";0;"Bacteria";"Control";"Paraeggerthella"
"27";0;"Bacteria";"Control";"Candidatus Gallibacteroides"
"27";0;"Bacteria";"Control";"Capnocytophaga"
"27";0;"Bacteria";"Control";"Aerococcus"
"27";1.55015303110723e-06;"Bacteria";"Control";"Aminicella"
"27";0;"Bacteria";"Control";"Candidatus Egerieimonas"
"27";0;"Bacteria";"Control";"Murimonas"
"27";0;"Bacteria";"Control";"Candidatus Coproplasma"
"27";8.0607957617576e-06;"Bacteria";"Control";"Levyella"
"27";4.0303978808788e-06;"Bacteria";"Control";"Candidatus Fimivicinus"
"27";0;"Bacteria";"Control";"Monoglobus"
"27";0;"Bacteria";"Control";"Providencia"
"27";0;"Eukaryota";"Control";"Lupinus"
"27";0;"Bacteria";"Control";"Massilioclostridium"
"27";0;"Bacteria";"Control";"Harryflintia"
"27";0;"Bacteria";"Control";"Petroclostridium"
"27";0;"Bacteria";"Control";"Negativicoccus"
"27";0;"Bacteria";"Control";"Caecibacteroides"
"27";0;"Bacteria";"Control";"Odoribacter"
"27";0;"Bacteria";"Control";"Sanguibacteroides"
"27";0;"Bacteria";"Control";"Gallibacter"
"27";0;"Bacteria";"Control";"Candidatus Pelethousia"
"27";9.30091818664338e-07;"Bacteria";"Control";"Candidatus Ventrisoma"
"27";0;"Bacteria";"Control";"Bulleidia"
"27";0;"Bacteria";"Control";"Selenomonas"
"27";0;"Bacteria";"Control";"Candidatus Scatousia"
"27";0;"Bacteria";"Control";"Candidatus Aphodousia"
"27";1.86018363732868e-06;"Bacteria";"Control";"Duodenibacillus"
"27";0;"Bacteria";"Control";"Succinivibrio"
"27";0;"Bacteria";"Control";"Candidatus Amulumruptor"
"27";0;"Bacteria";"Control";"Mucispirillum"
"27";0;"Bacteria";"Control";"Paenibacillus"
"27";0;"Bacteria";"Control";"Anaerofustis"
"27";0;"Bacteria";"Control";"Candidatus Merdiplasma"
"27";5.58055091198603e-06;"Bacteria";"Control";"Drancourtella"
"27";0;"Bacteria";"Control";"Zoogloea"
"27";0;"Bacteria";"Control";"Desulfobulbus"
"27";0;"Bacteria";"Control";"Culturomica"
"27";0;"Bacteria";"Control";"Kaistella"
"27";0;"Bacteria";"Control";"Candidatus Saccharimonas"
"27";1.92218975857297e-05;"Bacteria";"Control";"Candidatus Ventrimonas"
"27";0;"Bacteria";"Control";"Neobittarella"
"27";0;"Bacteria";"Control";"Kandleria"
"27";0.00212370965261691;"Bacteria";"Control";"Megasphaera"
"27";0;"Bacteria";"Control";"Klebsiella"
"27";0;"Bacteria";"Control";"Propionibacterium"
"27";0;"Bacteria";"Control";"Candidatus Limihabitans"
"27";0;"Bacteria";"Control";"Allisonella"
"27";0;"Bacteria";"Control";"Alysiella"
"27";0;"Bacteria";"Control";"Kingella"
"27";0;"Bacteria";"Control";"Aggregatibacter"
"27";0;"Bacteria";"Control";"Canicola"
"27";0;"Bacteria";"Control";"Caviibacterium"
"27";0;"Bacteria";"Control";"Necropsobacter"
"27";0;"Eukaryota";"Control";"Sousa"
"27";0;"Eukaryota";"Control";"Sus"
"27";0;"Viruses";"Control";"Tunavirus"
"27";0;"Viruses";"Control";"Kagunavirus"
"27";0;"Bacteria";"Control";"Parafannyhessea"
"27";0;"Bacteria";"Control";"Tractidigestivibacter"
"27";0;"Bacteria";"Control";"Mobilibacterium"
"27";0;"Eukaryota";"Control";"Ursus"
"27";0;"Bacteria";"Control";"Thermophilibacter"
"27";0;"Bacteria";"Control";"Absicoccus"
"27";0;"Viruses";"Control";"Firehammervirus"
"27";0;"Bacteria";"Control";"Streptomyces"
"27";0;"Bacteria";"Control";"Pseudopedobacter"
"27";0;"Bacteria";"Control";"Candidatus Onthovicinus"
"27";0;"Bacteria";"Control";"Anaerosphaera"
"27";0;"Viruses";"Control";"Krischvirus"
"27";0;"Bacteria";"Control";"Lawsonia"
"27";0;"Bacteria";"Control";"Cutibacterium"
"27";0;"Bacteria";"Control";"Muricomes"
"27";0;"Bacteria";"Control";"Massilimicrobiota"
"27";0;"Bacteria";"Control";"Mobilisporobacter"
"27";0;"Bacteria";"Control";"Novisyntrophococcus"
"27";0;"Bacteria";"Control";"Candidatus Avilachnospira"
"27";0;"Bacteria";"Control";"Ethanoligenens"
"27";0;"Bacteria";"Control";"Faecalibacillus"
"27";0;"Bacteria";"Control";"Schwartzia"
"27";0;"Bacteria";"Control";"Halpernia"
"27";0;"Bacteria";"Control";"Raoultibacter"
"27";5.58055091198603e-06;"Bacteria";"Control";"Ornithobacterium"
"27";0;"Bacteria";"Control";"Stomatobaculum"
"27";3.10030606221446e-06;"Bacteria";"Control";"Amedibacterium"
"27";0;"Bacteria";"Control";"Boudabousia"
"27";0;"Bacteria";"Control";"Cryptobacterium"
"27";5.27052030576459e-06;"Bacteria";"Control";"Emergencia"
"27";0;"Bacteria";"Control";"Enterobacter"
"27";0;"Archaea";"Control";"Methanosarcina"
"27";0;"Bacteria";"Control";"Variimorphobacter"
"27";3.50334585030234e-05;"Bacteria";"Control";"Candidatus Faecimorpha"
"27";1.95319281919511e-05;"Bacteria";"Control";"Dielma"
"27";0;"Bacteria";"Control";"Volucribacter"
"27";0;"Bacteria";"Control";"Candidatus Merdousia"
"27";0;"Bacteria";"Control";"Coraliomargarita"
"27";0;"Viruses";"Control";"Porprismacovirus"
"27";0;"Bacteria";"Control";"Enteractinococcus"
"27";0;"Bacteria";"Control";"Candidatus Enterosoma"
"27";0;"Bacteria";"Control";"Streptobacillus"
"27";0;"Bacteria";"Control";"Aeromonas"
"27";5.89058151820748e-06;"Bacteria";"Control";"Sphaerochaeta"
"27";0;"Bacteria";"Control";"Candidatus Caccocola"
"27";0;"Bacteria";"Control";"Pontibacillus"
"27";0;"Bacteria";"Control";"Desulfosporosinus"
"27";0;"Bacteria";"Control";"Johnsonella"
"27";0;"Bacteria";"Control";"Parasporobacterium"
"27";0;"Bacteria";"Control";"Waltera"
"27";0;"Bacteria";"Control";"Galactobacillus"
"27";0;"Bacteria";"Control";"Candidatus Caccosoma"
"27";4.0303978808788e-06;"Bacteria";"Control";"Anaerobiospirillum"
"27";0;"Viruses";"Control";"Cequinquevirus"
"27";3.72036727465735e-06;"Archaea";"Control";"Methanocorpusculum"
"27";0;"Bacteria";"Control";"Fundicoccus"
"27";0;"Bacteria";"Control";"Globicatella"
"27";0;"Bacteria";"Control";"Vaginisenegalia"
"27";0;"Bacteria";"Control";"Marinilactibacillus"
"27";0;"Bacteria";"Control";"Candidatus Weimeria"
"27";0;"Bacteria";"Control";"Hespellia"
"27";0;"Bacteria";"Control";"Candidatus Avanaerovorax"
"27";3.10030606221446e-07;"Bacteria";"Control";"Coprobacter"
"27";3.72036727465735e-06;"Bacteria";"Control";"Virgibacillus"
"27";4.34042848710025e-06;"Bacteria";"Control";"Acetobacterium"
"27";1.30212854613007e-05;"Bacteria";"Control";"Bacilliculturomica"
"27";6.57264885189466e-05;"Bacteria";"Control";"Candidatus Limadaptatus"
"27";2.17021424355012e-06;"Bacteria";"Control";"Fastidiosipila"
"27";1.24012242488578e-06;"Bacteria";"Control";"Dethiosulfatibacter"
"27";0;"Archaea";"Control";"Candidatus Methanomethylophilus"
"27";0;"Bacteria";"Control";"Candidatus Caccoplasma"
"27";0;"Bacteria";"Control";"Flexilinea"
"27";0;"Bacteria";"Control";"Anaerosalibacter"
"27";0;"Bacteria";"Control";"Candidatus Avelusimicrobium"
"27";0;"Bacteria";"Control";"Amylolactobacillus"
"27";0;"Bacteria";"Control";"Candidatus Caccalectryoclostridium"
"27";0;"Bacteria";"Control";"Candidatus Scatocola"
"27";0;"Bacteria";"Control";"Ancrocorticia"
"27";0;"Bacteria";"Control";"Pseudoscardovia"
"27";0;"Bacteria";"Control";"Thermosporothrix"
"27";0;"Bacteria";"Control";"Pelotomaculum"
"27";0;"Bacteria";"Control";"Sinanaerobacter"
"27";0;"Bacteria";"Control";"Candidatus Cottocaccamicrobium"
"27";0;"Bacteria";"Control";"Candidatus Gallimonas"
"27";0;"Bacteria";"Control";"Proteus"
"27";0;"Bacteria";"Control";"Rubneribacter"
