"root";"kingdom";"phylum";"class";"order";"family";"genus";"species";"abond34";"piglet";"group";"abund"
"root";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Holdemanella";"None";4.05971021788465e-06;"11";"Colistin";4.993523643421e-05
"root";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"None";"Erysipelotrichaceae bacterium";0.00174346100629882;"11";"Colistin";0.0020309026037572
"root";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"None";"None";0.000656934926166788;"11";"Colistin";0.000288650025241653
"root";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"None";"None";"None";0.000293406329383481;"11";"Colistin";0.00013640845074711
"root";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Turicibacteraceae";"Turicibacter";"None";2.21438739157344e-06;"11";"Colistin";0.000108700484189104
"root";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Turicibacteraceae";"Turicibacter";"Turicibacter sanguinis";0.00568322524047324;"11";"Colistin";0.000146760877812739
"root";"Bacteria";"Firmicutes";"Negativicutes";"Acidaminococcales";"Acidaminococcaceae";"None";"None";0;"11";"Colistin";0.00582080435922435
"root";"Bacteria";"Firmicutes";"Negativicutes";"Acidaminococcales";"Acidaminococcaceae";"Phascolarctobacterium";"None";0;"11";"Colistin";0
"root";"Bacteria";"Firmicutes";"Negativicutes";"Acidaminococcales";"Acidaminococcaceae";"Phascolarctobacterium";"Phascolarctobacterium succinatutens";5.16690391367137e-06;"11";"Colistin";0
"root";"Bacteria";"Firmicutes";"Negativicutes";"Selenomonadales";"Selenomonadaceae";"Mitsuokella";"None";0;"11";"Colistin";2.16183035782251e-05
"root";"Bacteria";"Firmicutes";"Negativicutes";"Selenomonadales";"Selenomonadaceae";"None";"None";3.54301982651751e-05;"11";"Colistin";6.18100792447844e-05
"root";"Bacteria";"Firmicutes";"Negativicutes";"Veillonellales";"Veillonellaceae";"Dialister";"None";0;"11";"Colistin";0
"root";"Bacteria";"Firmicutes";"Negativicutes";"Veillonellales";"Veillonellaceae";"Veillonella";"Veillonella caviae";0.000241737290246768;"11";"Colistin";0.000509095825109751
"root";"Bacteria";"Firmicutes";"None";"None";"None";"Candidatus Enteromonas";"None";0;"11";"Colistin";0
"root";"Bacteria";"Firmicutes";"None";"None";"None";"None";"Firmicutes bacterium";0.000691626995301439;"11";"Colistin";0.000125142574234514
"root";"Bacteria";"Firmicutes";"None";"None";"None";"None";"None";0.032246647325223;"11";"Colistin";0.00648762245551044
"root";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";"Fusobacterium";"Fusobacterium mortiferum";0.0004974990339735;"11";"Colistin";1.70510563433888e-05
"root";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";"Fusobacterium";"Fusobacterium varium";0;"11";"Colistin";0
"root";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";"Fusobacterium";"None";0.00071487806291296;"11";"Colistin";8.83001132068348e-06
"root";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"None";"None";"None";0;"11";"Colistin";0
"root";"Bacteria";"None";"None";"None";"None";"None";"None";0.0244586468690592;"11";"Colistin";0.00367724299034119
"root";"Bacteria";"None";"None";"None";"None";"None";"bacterium 210917-SL.2.15";0.00038714872896009;"11";"Colistin";0.000832761412485149
"root";"Bacteria";"None";"None";"None";"None";"None";"bacterium UBP9_UBA11836";0.020185617332453;"11";"Colistin";0
"root";"Bacteria";"Planctomycetes";"Planctomycetia";"Pirellulales";"Thermoguttaceae";"None";"Thermoguttaceae bacterium";0;"11";"Colistin";0
"root";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Hyphomicrobiales";"Rhizobiaceae";"Sinorhizobium";"None";2.43582613073079e-05;"11";"Colistin";0
"root";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Sutterellaceae";"Sutterella";"None";9.9647432620805e-06;"11";"Colistin";0.00303904631006006
"root";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Sutterellaceae";"Sutterella";"Sutterella parvirubra";0.00102230884577641;"11";"Colistin";0
"root";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Bradymonadales";"None";"None";"Bradymonadales bacterium";0;"11";"Colistin";0
"root";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Desulfovibrionales";"Desulfovibrionaceae";"Bilophila";"None";0;"11";"Colistin";0
"root";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Desulfovibrionales";"Desulfovibrionaceae";"Desulfovibrio";"Desulfovibrio piger";0.004763885408405;"11";"Colistin";0.00101331991983568
"root";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Desulfovibrionales";"Desulfovibrionaceae";"Desulfovibrio";"None";0.000175305668499564;"11";"Colistin";0.000147978810408696
"root";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Desulfovibrionales";"Desulfovibrionaceae";"None";"None";5.68359430503851e-05;"11";"Colistin";2.61855508130614e-05
"root";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Desulfovibrionales";"None";"None";"None";2.95251652209793e-06;"11";"Colistin";2.43586519191268e-05
"root";"Bacteria";"Proteobacteria";"Epsilonproteobacteria";"Campylobacterales";"Campylobacteraceae";"Campylobacter";"Campylobacter coli";0.000188222928283743;"11";"Colistin";0
"root";"Bacteria";"Proteobacteria";"Epsilonproteobacteria";"Campylobacterales";"Campylobacteraceae";"Campylobacter";"None";0.00555146919067462;"11";"Colistin";0
"root";"Bacteria";"Proteobacteria";"Epsilonproteobacteria";"Campylobacterales";"Campylobacteraceae";"None";"None";0.000436234316139968;"11";"Colistin";0
"root";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacterales";"Enterobacteriaceae";"Escherichia";"Escherichia coli";9.59567869681826e-05;"11";"Colistin";0
"root";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacterales";"Enterobacteriaceae";"Escherichia";"None";2.140574478521e-05;"11";"Colistin";0
"root";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacterales";"Enterobacteriaceae";"None";"None";0.000659149313558362;"11";"Colistin";3.34931463887994e-06
"root";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"None";"None";"None";"None";3.69064565262241e-06;"11";"Colistin";9.43897761866165e-06
"root";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pasteurellales";"Pasteurellaceae";"Actinobacillus";"Actinobacillus porcinus";0.000308907041124495;"11";"Colistin";2.40541687701378e-05
"root";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pasteurellales";"Pasteurellaceae";"Actinobacillus";"None";0.00587772226636644;"11";"Colistin";7.4902854651315e-05
"root";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pasteurellales";"Pasteurellaceae";"None";"None";0.000206676156546855;"11";"Colistin";0.00299185142196675
"root";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pasteurellales";"Pasteurellaceae";"None";"[Actinobacillus] rossii";1.10719369578672e-05;"11";"Colistin";6.08966297978171e-06
"root";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pasteurellales";"Pasteurellaceae";"None";"[Pasteurella] aerogenes";9.59567869681826e-05;"11";"Colistin";2.61855508130614e-05
"root";"Bacteria";"Proteobacteria";"None";"None";"None";"None";"None";2.36201321767834e-05;"11";"Colistin";1.7660022641367e-05
"root";"Bacteria";"Spirochaetes";"Spirochaetia";"Spirochaetales";"None";"None";"None";0.00407963970440881;"11";"Colistin";5.78517983079262e-06
"root";"Bacteria";"Spirochaetes";"Spirochaetia";"Spirochaetales";"None";"None";"Spirochaetales bacterium";0.000188961057414267;"11";"Colistin";0
"root";"Bacteria";"Spirochaetes";"Spirochaetia";"Spirochaetales";"Sphaerochaetaceae";"None";"None";0.000492701194625091;"11";"Colistin";0
"root";"Bacteria";"Spirochaetes";"Spirochaetia";"Spirochaetales";"Sphaerochaetaceae";"None";"Sphaerochaetaceae bacterium";0.000808251397924307;"11";"Colistin";0
"root";"Bacteria";"Spirochaetes";"Spirochaetia";"Spirochaetales";"Spirochaetaceae";"Bullifex";"Bullifex porci";0.00747355744656037;"11";"Colistin";0
"root";"Bacteria";"Spirochaetes";"Spirochaetia";"Spirochaetales";"Spirochaetaceae";"Bullifex";"None";0.00486980693863527;"11";"Colistin";0
"root";"Bacteria";"Spirochaetes";"Spirochaetia";"Spirochaetales";"Spirochaetaceae";"Candidatus Ornithospirochaeta";"None";3.32158108736017e-06;"11";"Colistin";0
"root";"Bacteria";"Spirochaetes";"Spirochaetia";"Spirochaetales";"Spirochaetaceae";"None";"None";0.000201878317198446;"11";"Colistin";0
"root";"Bacteria";"Spirochaetes";"Spirochaetia";"Spirochaetales";"Treponemataceae";"Treponema";"None";0;"11";"Colistin";0
"root";"Bacteria";"Synergistetes";"Synergistia";"Synergistales";"Synergistaceae";"Cloacibacillus";"Cloacibacillus porcorum";0.000194127961327939;"11";"Colistin";9.43897761866165e-06
"root";"Eukaryota";"None";"Bigyra";"None";"None";"None";"None";0.000294513523079268;"11";"Colistin";0
"root";"Eukaryota";"None";"Bigyra";"Opalinata";"Blastocystidae";"Blastocystis";"Blastocystis hominis";0.000431805541356822;"11";"Colistin";0
"root";"Eukaryota";"None";"Bigyra";"Opalinata";"Blastocystidae";"Blastocystis";"Blastocystis sp. subtype 1";0.00121532961340856;"11";"Colistin";0
"root";"Eukaryota";"None";"Bigyra";"Opalinata";"Blastocystidae";"Blastocystis";"Blastocystis sp. subtype 4";0.000496760904842976;"11";"Colistin";1.82689889393451e-06
"root";"Eukaryota";"None";"Bigyra";"Opalinata";"Blastocystidae";"Blastocystis";"None";0.00527651608955425;"11";"Colistin";0
"root";"Eukaryota";"None";"Bigyra";"Opalinata";"Blastocystidae";"None";"None";0.00331235447322861;"11";"Colistin";0
"root";"Eukaryota";"None";"Bigyra";"Opalinata";"None";"None";"None";0.000919339832068241;"11";"Colistin";0
"root";"Eukaryota";"None";"None";"None";"None";"None";"None";0.000151316471757519;"11";"Colistin";0
"root";"Unable to found taxonomy consensus";"Unable to found taxonomy consensus";"Unable to found taxonomy consensus";"Unable to found taxonomy consensus";"Unable to found taxonomy consensus";"Unable to found taxonomy consensus";"Unable to found taxonomy consensus";0.0086110144366986;"11";"Colistin";0.00603911877704952
"root";"Unknown";"Unknown";"Unknown";"Unknown";"Unknown";"Unknown";"Unknown";0.00531157722325417;"11";"Colistin";0.00106447308886584
"root";"Viruses";"None";"None";"None";"None";"None";"Bacteriophage sp.";0.000570204753330162;"11";"Colistin";0
"root";"Viruses";"Uroviricota";"Caudoviricetes";"Caudovirales";"Myoviridae";"None";"Myoviridae sp.";0.000549168073110214;"11";"Colistin";5.51114499670245e-05
"root";"Viruses";"Uroviricota";"Caudoviricetes";"Caudovirales";"Myoviridae";"None";"None";0.000163495602411173;"11";"Colistin";1.52241574494543e-06
"root";"Viruses";"Uroviricota";"Caudoviricetes";"Caudovirales";"None";"None";"None";0.000785000330312786;"11";"Colistin";0.000422318127647862
"root";"Viruses";"Uroviricota";"Caudoviricetes";"Caudovirales";"Podoviridae";"None";"CrAss-like virus sp. ctelJ1";0;"11";"Colistin";0
"root";"Viruses";"Uroviricota";"Caudoviricetes";"Caudovirales";"Podoviridae";"None";"None";0.000992414615990165;"11";"Colistin";0.000610488713723116
"root";"Viruses";"Uroviricota";"Caudoviricetes";"Caudovirales";"Podoviridae";"None";"Podoviridae sp.";9.0420818489249e-05;"11";"Colistin";3.95828093685811e-06
"root";"Viruses";"Uroviricota";"Caudoviricetes";"Caudovirales";"Siphoviridae";"None";"None";0.000398220665917958;"11";"Colistin";0.0014898360480036
"root";"Viruses";"Uroviricota";"Caudoviricetes";"Caudovirales";"Siphoviridae";"None";"Siphoviridae sp.";0.000433281799617871;"11";"Colistin";0.000601658702402433
"root";"Viruses";"Uroviricota";"Caudoviricetes";"None";"None";"None";"None";0.003474742881944;"11";"Colistin";3.95828093685811e-06
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Enterococcaceae";"Enterococcus";"Enterococcus faecium";3.32158108736017e-06;"11";"Colistin";0
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Ligilactobacillus";"None";0;"11";"Colistin";0
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Streptococcaceae";"Streptococcus";"Streptococcus hyointestinalis";0.000798655719227489;"11";"Colistin";0.000178427125307604
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Clostridiaceae";"Butyricicoccus";"Butyricicoccus pullicaecorum";3.87517793525353e-05;"11";"Colistin";0.00188414172594446
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Clostridiaceae";"Clostridium";"Clostridium massiliamazoniense";3.28467463083394e-05;"11";"Colistin";0
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Mediterraneibacter";"None";1.14410015231295e-05;"11";"Colistin";2.89258991539631e-05
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"None";"Candidatus Ventricola";"None";2.58345195683568e-05;"11";"Colistin";4.87173038382537e-05
"root";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Erysipelatoclostridium";"Erysipelatoclostridium ramosum";4.42877478314689e-05;"11";"Colistin";0.000129100855171372
"root";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Erysipelatoclostridium";"None";6.97532028345635e-05;"11";"Colistin";0.000531018611836965
"root";"Bacteria";"Lentisphaerae";"Lentisphaeria";"Victivallales";"Victivallaceae";"Victivallis";"None";0.0117380984981656;"11";"Colistin";0
"root";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacterales";"None";"None";"None";2.50963904378324e-05;"11";"Colistin";0
"root";"Viruses";"Uroviricota";"Caudoviricetes";"Caudovirales";"None";"None";"Caudovirales sp.";0;"11";"Colistin";0
"root";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Staphylococcaceae";"Staphylococcus";"None";1.80841636978498e-05;"11";"Colistin";1.21793259595634e-06
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Eubacteriaceae";"Eubacterium";"Eubacterium coprostanoligenes";0.0426269572877888;"11";"Colistin";0.0220123047730169
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Coprococcus";"Coprococcus catus";0;"11";"Colistin";0
"root";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Merdibacter";"None";0;"11";"Colistin";0
"root";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";"Fusobacterium";"Fusobacterium necrophorum";0;"11";"Colistin";0
"root";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";"Fusobacterium";"Fusobacterium sp. FSA-380-WT-3A";0;"11";"Colistin";0
"root";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Desulfovibrionales";"Desulfovibrionaceae";"Desulfovibrio";"Candidatus Desulfovibrio intestinavium";0.00259858360401144;"11";"Colistin";0
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Eubacteriales Family XIII. Incertae Sedis";"Baileyella";"Baileyella intestinalis";0;"11";"Colistin";0
"root";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Holdemanella";"Holdemanella biformis";2.95251652209793e-06;"11";"Colistin";0
"root";"Bacteria";"Kiritimatiellaeota";"Kiritimatiellae";"None";"None";"None";"None";1.66079054368008e-05;"11";"Colistin";0
"root";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Desulfovibrionales";"Desulfovibrionaceae";"Desulfovibrio";"Desulfovibrio porci";0;"11";"Colistin";0
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides";"Bacteroides caccae";0;"11";"Colistin";0
"root";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Coprobacillaceae";"Sharpea";"None";0;"11";"Colistin";0
"root";"Bacteria";"Firmicutes";"None";"None";"None";"None";"Firmicutes bacterium CAG:555";0;"11";"Colistin";0
"root";"Bacteria";"Kiritimatiellaeota";"Kiritimatiellae";"None";"None";"None";"Kiritimatiellae bacterium";3.69064565262241e-06;"11";"Colistin";0
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Phocaeicola";"Phocaeicola plebeius";0;"11";"Colistin";0
"root";"Bacteria";"Firmicutes";"Negativicutes";"Selenomonadales";"Selenomonadaceae";"Anaerovibrio";"None";0;"11";"Colistin";0
"root";"Bacteria";"Lentisphaerae";"Lentisphaeria";"Victivallales";"None";"None";"None";0.00188407460566374;"11";"Colistin";0
"root";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Rhodocyclales";"Azonexaceae";"Dechloromonas";"Dechloromonas sp. Dech2017";0;"11";"Colistin";0
"root";"Bacteria";"Proteobacteria";"Epsilonproteobacteria";"Campylobacterales";"Helicobacteraceae";"Helicobacter";"None";0.000195235155023725;"11";"Colistin";0
"root";"Bacteria";"Actinobacteria";"Actinomycetia";"Bifidobacteriales";"Bifidobacteriaceae";"Bifidobacterium";"Bifidobacterium pseudolongum";0;"11";"Colistin";0
"root";"Viruses";"Hofneiviricota";"Faserviricetes";"Tubulavirales";"Inoviridae";"None";"None";1.25481952189162e-05;"11";"Colistin";0
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Enterococcaceae";"Enterococcus";"Enterococcus cecorum";1.66079054368008e-05;"11";"Colistin";0
"root";"Bacteria";"Firmicutes";"Negativicutes";"Selenomonadales";"Selenomonadaceae";"Mitsuokella";"Mitsuokella jalaludinii";0;"11";"Colistin";0
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Enterococcaceae";"Enterococcus";"Enterococcus hirae";1.47625826104896e-06;"11";"Colistin";1.21793259595634e-06
"root";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Atopobiaceae";"Olsenella";"Olsenella porci";0;"11";"Colistin";0
"root";"Bacteria";"Firmicutes";"Negativicutes";"Veillonellales";"Veillonellaceae";"Allisonella";"None";0;"11";"Colistin";0
"root";"Bacteria";"Firmicutes";"Negativicutes";"Veillonellales";"Veillonellaceae";"Megasphaera";"Megasphaera elsdenii";0;"11";"Colistin";0
"root";"Bacteria";"Firmicutes";"Negativicutes";"Veillonellales";"Veillonellaceae";"Megasphaera";"None";0;"11";"Colistin";0
"root";"Viruses";"Uroviricota";"Caudoviricetes";"Caudovirales";"Drexlerviridae";"Tunavirus";"None";0;"11";"Colistin";0
"root";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Atopobiaceae";"Parafannyhessea";"Parafannyhessea umbonata";0;"11";"Colistin";0
"root";"Bacteria";"Proteobacteria";"Epsilonproteobacteria";"Campylobacterales";"Helicobacteraceae";"Helicobacter";"Helicobacter sp. 11-8110";0;"11";"Colistin";0
"root";"Bacteria";"Verrucomicrobia";"Opitutae";"Opitutales";"None";"Candidatus Merdousia";"None";0.000170507829151155;"11";"Colistin";0
"root";"Bacteria";"Chlamydiae";"Chlamydiia";"Chlamydiales";"Chlamydiaceae";"Chlamydia";"Chlamydia suis";0;"11";"Colistin";0
"root";"Archaea";"Euryarchaeota";"Methanobacteria";"Methanobacteriales";"Methanobacteriaceae";"Methanobrevibacter";"None";0.00447896756402255;"12";"Control";0
"root";"Bacteria";"Actinobacteria";"Actinomycetia";"Bifidobacteriales";"Bifidobacteriaceae";"Bifidobacterium";"None";1.36553889147029e-05;"12";"Control";9.23237200045093e-06
"root";"Bacteria";"Actinobacteria";"Actinomycetia";"Micrococcales";"Micrococcaceae";"Rothia";"None";0.00550349079719053;"12";"Control";0
"root";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Atopobiaceae";"Atopobium";"None";1.10719369578672e-05;"12";"Control";0.00202383312536201
"root";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Atopobiaceae";"None";"None";1.14410015231295e-05;"12";"Control";9.71828631626414e-06
"root";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Collinsella";"None";0.000339539400041261;"12";"Control";0.00192033337609379
"root";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"None";"None";"None";9.8171174359756e-05;"12";"Control";0
